seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280912,3,B1,cluster,smooth,16,16,292.86332273688737,4685.813163790198,0.020767200003319886,65,4351.813163790199,180.0,35.0,87.0,32.0,16,1,count_upper_bound,,
20280912,3,shared,cluster,smooth,16,16,58.24181654284107,931.8690646854571,0.030152600003930274,53,633.8690646854571,180.0,35.0,51.0,32.0,16,1,count_upper_bound,14,14
20280912,3,B1,radius_min,spatial,16,16,479.5699747524077,7673.119596038523,0.015317400000640191,185,6610.119596038523,815.0,150.0,66.0,32.0,16,17,count_upper_bound,,
20280912,3,shared,radius_min,spatial,16,16,402.2853437943482,6436.565500709571,0.028374099994834978,186,5382.565500709571,795.0,146.0,81.0,32.0,16,17,count_upper_bound,15,14
20280912,3,B1,all_directional,constant,16,16,475.4355756094941,7606.9692097519055,0.03275549999671057,197,6573.9692097519055,695.0,132.0,174.0,32.0,16,13,count_upper_bound,,
20280912,3,shared,all_directional,constant,16,16,400.17906988912745,6402.865118226039,0.044599699998798314,218,5212.86511822604,860.0,160.0,138.0,32.0,16,15,count_upper_bound,18,15
20280912,3,B1,random,smooth,16,16,469.04685425488384,7504.749668078141,0.035572799999499694,181,6519.749668078142,695.0,132.0,126.0,32.0,16,13,count_upper_bound,,
20280912,3,shared,random,smooth,16,16,393.59962794346177,6297.594047095388,0.05101250000006985,211,5164.5940470953865,795.0,150.0,156.0,32.0,16,14,count_upper_bound,16,15
20280913,3,B1,boundary,constant,12,12,749.4429174369766,8993.315009243719,0.013627599997562356,359,6893.315009243719,1695.0,321.0,60.0,24.0,12,25,full_coverage,,
20280913,3,shared,boundary,constant,12,12,731.9337445162047,8783.204934194457,0.019523000002664048,359,6679.204934194457,1705.0,321.0,54.0,24.0,12,25,full_coverage,5,5
20280913,3,B1,cluster,smooth,12,12,817.7572142383978,9813.086570860773,0.019855400001688395,250,8391.086570860773,1120.0,200.0,78.0,24.0,12,25,full_coverage,,
20280913,3,shared,cluster,smooth,12,12,624.677297404664,7496.127568855969,0.020918100002745632,237,6113.127568855969,1120.0,200.0,39.0,24.0,12,25,full_coverage,10,10
20280913,3,B1,radius_min,spatial,12,12,783.3035370959278,9399.642445151134,0.01645730000018375,388,7137.642445151132,1820.0,346.0,72.0,24.0,12,25,full_coverage,,
20280913,3,shared,radius_min,spatial,12,12,714.8959969392217,8578.75196327066,0.018897699999797624,388,6314.751963270659,1825.0,346.0,69.0,24.0,12,25,full_coverage,7,6
20280913,3,B1,all_directional,constant,12,12,769.266461331894,9231.197535982728,0.033036999993782956,331,7415.197535982727,1365.0,253.0,174.0,24.0,12,25,full_coverage,,
20280913,3,shared,all_directional,constant,12,12,670.5156851418592,8046.18822170231,0.03345149999950081,305,6310.18822170231,1365.0,251.0,96.0,24.0,12,25,full_coverage,12,11
20280913,3,B1,random,smooth,12,12,769.4922111813466,9233.90653417616,0.031536300004518125,333,7411.90653417616,1365.0,253.0,180.0,24.0,12,25,full_coverage,,
20280913,3,shared,random,smooth,12,12,720.7054861885468,8648.465834262563,0.030934399997931905,311,6881.465834262561,1385.0,256.0,102.0,24.0,12,25,full_coverage,10,10
20280914,3,B1,boundary,constant,16,16,396.1799656885686,6338.879451017097,0.024420699999609496,239,4993.879451017097,1005.0,194.0,114.0,32.0,16,15,count_upper_bound,,
20280914,3,shared,boundary,constant,16,16,362.3798354559238,5798.077367294781,0.027675100005581044,234,4462.07736729478,1020.0,194.0,90.0,32.0,16,15,count_upper_bound,8,8
